"Plot Title: YG_1m" 
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 20580742, SEN S/N: 20580742)","RH, % (LGR S/N: 20580742, SEN S/N: 20580742)" 
2651,05/26/19 06:22:58 PM,21.628,26.009
2652,05/26/19 06:52:58 PM,19.413,31.163
2653,05/26/19 07:22:58 PM,17.867,35.726
2654,05/26/19 07:52:58 PM,15.414,44.596
2655,05/26/19 08:22:58 PM,14.697,48.447
2656,05/26/19 08:52:58 PM,13.810,51.658
2657,05/26/19 09:22:58 PM,12.219,59.734
2658,05/26/19 09:52:58 PM,11.127,65.922
2659,05/26/19 10:22:58 PM,10.271,69.936
2660,05/26/19 10:52:58 PM,10.980,66.356
2661,05/26/19 11:22:58 PM,10.467,68.439
2662,05/26/19 11:52:58 PM,10.663,68.390
2663,05/27/19 12:22:58 AM,10.271,68.858
2664,05/27/19 12:52:58 AM,10.075,71.675
2665,05/27/19 01:22:58 AM,9.952,74.637
2666,05/27/19 01:52:58 AM,9.756,73.847
2667,05/27/19 02:22:58 AM,9.731,75.201
2668,05/27/19 02:52:58 AM,8.742,79.531
2669,05/27/19 03:22:58 AM,8.469,81.033
2670,05/27/19 03:52:58 AM,8.717,80.766
2671,05/27/19 04:22:58 AM,8.369,80.876
2672,05/27/19 04:52:58 AM,7.870,85.643
2673,05/27/19 05:22:58 AM,7.745,86.528
2674,05/27/19 05:52:58 AM,7.795,88.023
2675,05/27/19 06:22:58 AM,7.870,87.366
2676,05/27/19 06:52:58 AM,7.695,86.334
2677,05/27/19 07:22:58 AM,7.870,87.392
2678,05/27/19 07:52:58 AM,7.970,86.086
2679,05/27/19 08:22:58 AM,7.770,86.821
2680,05/27/19 08:52:58 AM,8.469,84.098
2681,05/27/19 09:22:58 AM,9.534,81.809
2682,05/27/19 09:52:58 AM,10.394,77.846
2683,05/27/19 10:22:58 AM,11.029,74.356
2684,05/27/19 10:52:58 AM,13.906,64.816
2685,05/27/19 11:22:58 AM,17.415,54.103
2686,05/27/19 11:52:58 AM,22.848,40.512
2687,05/27/19 12:22:58 PM,24.823,36.707
2688,05/27/19 12:52:58 PM,24.968,34.259
2689,05/27/19 01:22:58 PM,24.098,35.043
2690,05/27/19 01:52:58 PM,22.393,33.621
2691,05/27/19 02:22:58 PM,21.772,33.597
2692,05/27/19 02:52:58 PM,25.210,28.488
2693,05/27/19 03:22:58 PM,29.140,22.717
2694,05/27/19 03:52:58 PM,26.500,25.064
2695,05/27/19 04:22:58 PM,26.916,25.128
2696,05/27/19 04:52:58 PM,27.998,23.753
2697,05/27/19 05:22:58 PM,24.122,27.723
2698,05/27/19 05:52:58 PM,22.968,30.868
2699,05/27/19 06:22:58 PM,19.912,36.320
2700,05/27/19 06:52:58 PM,16.463,43.868
2701,05/27/19 07:22:58 PM,14.577,51.366
2702,05/27/19 07:52:58 PM,13.353,57.590
2703,05/27/19 08:22:58 PM,12.558,58.124
2704,05/27/19 08:52:58 PM,10.736,64.233
2705,05/27/19 09:22:58 PM,10.173,70.398
2706,05/27/19 09:52:58 PM,8.717,69.921
2707,05/27/19 10:22:58 PM,8.319,72.029
2708,05/27/19 10:52:58 PM,7.444,74.592
2709,05/27/19 11:22:58 PM,7.091,76.842
2710,05/27/19 11:52:58 PM,7.945,77.350
2711,05/28/19 12:22:58 AM,6.331,79.082
2712,05/28/19 12:52:58 AM,5.128,81.503
2713,05/28/19 01:22:58 AM,5.719,83.404
2714,05/28/19 01:52:58 AM,6.509,82.903
2715,05/28/19 02:22:58 AM,6.433,82.885
2716,05/28/19 02:52:58 AM,4.766,85.758
2717,05/28/19 03:22:58 AM,4.818,82.302
2718,05/28/19 03:52:58 AM,3.880,82.923
2719,05/28/19 04:22:58 AM,3.854,82.969
2720,05/28/19 04:52:58 AM,4.350,82.456
2721,05/28/19 05:22:58 AM,4.532,81.130
2722,05/28/19 05:52:58 AM,4.947,77.814
2723,05/28/19 06:22:58 AM,3.485,80.365
2724,05/28/19 06:52:58 AM,3.406,80.030
2725,05/28/19 07:22:58 AM,3.564,79.192
2726,05/28/19 07:52:58 AM,3.906,77.481
2727,05/28/19 08:22:58 AM,4.141,77.156
2728,05/28/19 08:52:58 AM,5.024,71.073
2729,05/28/19 09:22:58 AM,20.079,39.434
2730,05/28/19 09:52:58 AM,20.484,31.389
2731,05/28/19 10:22:58 AM,23.280,23.982
2732,05/28/19 10:52:58 AM,28.717,19.193
2733,05/28/19 11:22:58 AM,32.639,14.712
2734,05/28/19 11:52:58 AM,33.600,12.161
2735,05/28/19 12:22:58 PM,36.119,9.857
2736,05/28/19 12:52:58 PM,36.688,8.556
2737,05/28/19 01:22:58 PM,37.590,7.849
2738,05/28/19 01:52:58 PM,36.851,7.752
2739,05/28/19 02:22:58 PM,33.209,8.662
2740,05/28/19 02:52:58 PM,34.097,8.764
2741,05/28/19 03:22:58 PM,33.652,9.551
2742,05/28/19 03:52:58 PM,34.045,9.273
2743,05/28/19 04:22:58 PM,33.730,9.262
2744,05/28/19 04:52:58 PM,32.381,9.724
2745,05/28/19 05:22:58 PM,30.773,11.182
2746,05/28/19 05:52:58 PM,28.791,12.323
2747,05/28/19 06:22:58 PM,26.158,16.103
2748,05/28/19 06:52:58 PM,21.843,20.044
2749,05/28/19 07:22:58 PM,19.532,24.062
2750,05/28/19 07:52:58 PM,18.628,27.699
2751,05/28/19 08:22:58 PM,17.558,28.615
2752,05/28/19 08:52:58 PM,14.792,33.314
2753,05/28/19 09:22:58 PM,12.896,36.268
2754,05/28/19 09:52:58 PM,11.904,37.862
2755,05/28/19 10:22:58 PM,11.807,40.453
2756,05/28/19 10:52:58 PM,11.273,41.968
2757,05/28/19 11:22:58 PM,9.682,44.058
2758,05/28/19 11:52:58 PM,9.262,44.967
2759,05/29/19 12:22:58 AM,7.594,48.186
2760,05/29/19 12:52:58 AM,7.519,47.994
2761,05/29/19 01:22:58 AM,6.712,48.039
2762,05/29/19 01:52:58 AM,5.924,51.456
2763,05/29/19 02:22:58 AM,5.437,49.949
2764,05/29/19 02:52:58 AM,4.818,51.060
2765,05/29/19 03:22:58 AM,4.740,49.823
2766,05/29/19 03:52:58 AM,3.854,51.993
2767,05/29/19 04:22:58 AM,4.089,51.641
2768,05/29/19 04:52:58 AM,4.246,49.964
2769,05/29/19 05:22:58 AM,3.089,50.697
2770,05/29/19 05:52:58 AM,4.324,48.956
2771,05/29/19 06:22:58 AM,3.985,48.069
2772,05/29/19 06:52:58 AM,6.102,42.360
2773,05/29/19 07:22:58 AM,2.956,48.411
2774,05/29/19 07:52:58 AM,2.823,48.752
2775,05/29/19 08:22:58 AM,3.168,48.469
2776,05/29/19 08:52:58 AM,10.956,35.273
2777,05/29/19 09:22:58 AM,18.985,24.396
2778,05/29/19 09:52:58 AM,22.130,19.509
2779,05/29/19 10:22:58 AM,23.737,18.284
2780,05/29/19 10:52:58 AM,26.524,15.628
2781,05/29/19 11:22:58 AM,31.382,12.969
2782,05/29/19 11:52:58 AM,31.204,11.991
2783,05/29/19 12:22:58 PM,33.287,10.700
2784,05/29/19 12:52:58 PM,35.128,9.748
2785,05/29/19 01:22:58 PM,37.042,8.715
2786,05/29/19 01:52:58 PM,31.816,10.609
2787,05/29/19 02:22:58 PM,33.339,10.121
2788,05/29/19 02:52:58 PM,33.730,9.699
2789,05/29/19 03:22:58 PM,32.794,10.029
2790,05/29/19 03:52:58 PM,31.868,11.080
2791,05/29/19 04:22:58 PM,31.026,10.687
2792,05/29/19 04:52:58 PM,30.621,10.167
2793,05/29/19 05:22:58 PM,29.165,11.048
2794,05/29/19 05:52:58 PM,27.481,13.407
2795,05/29/19 06:22:58 PM,25.307,15.076
2796,05/29/19 06:52:58 PM,20.793,20.873
2797,05/29/19 07:22:58 PM,18.747,22.924
2798,05/29/19 07:52:58 PM,16.320,24.645
2799,05/29/19 08:22:58 PM,15.915,29.244
2800,05/29/19 08:52:58 PM,14.026,40.573
2801,05/29/19 09:22:58 PM,11.856,54.206
2802,05/29/19 09:52:58 PM,11.029,64.168
2803,05/29/19 10:22:58 PM,9.213,66.895
2804,05/29/19 10:52:58 PM,8.742,64.087
2805,05/29/19 11:22:58 PM,7.945,73.868
2806,05/29/19 11:52:58 PM,8.120,71.822
2807,05/30/19 12:22:58 AM,7.820,70.198
2808,05/30/19 12:52:58 AM,6.408,75.090
2809,05/30/19 01:22:58 AM,5.642,75.883
2810,05/30/19 01:52:58 AM,5.308,75.840
2811,05/30/19 02:22:58 AM,5.154,74.884
2812,05/30/19 02:52:58 AM,4.584,71.868
2813,05/30/19 03:22:58 AM,4.246,72.322
2814,05/30/19 03:52:58 AM,3.880,71.810
2815,05/30/19 04:22:58 AM,3.617,70.823
2816,05/30/19 04:52:58 AM,2.930,71.975
2817,05/30/19 05:22:58 AM,2.450,71.223
2818,05/30/19 05:52:58 AM,2.423,70.615
2819,05/30/19 06:22:58 AM,1.967,68.876
2820,05/30/19 06:52:58 AM,1.967,68.793
2821,05/30/19 07:22:58 AM,2.021,66.697
2822,05/30/19 07:52:58 AM,3.009,60.575
2823,05/30/19 08:22:58 AM,2.316,60.915
2824,05/30/19 08:52:58 AM,10.785,43.225
2825,05/30/19 09:22:58 AM,14.361,34.184
2826,05/30/19 09:52:58 AM,21.748,23.535
2827,05/30/19 10:22:58 AM,25.428,19.563
2828,05/30/19 10:52:58 AM,28.295,15.503
2829,05/30/19 11:22:58 AM,31.816,12.448
2830,05/30/19 11:52:58 AM,31.484,11.859
2831,05/30/19 12:22:58 PM,34.969,10.108
2832,05/30/19 12:52:58 PM,33.730,10.426
2833,05/30/19 01:22:58 PM,35.235,9.460
2834,05/30/19 01:52:58 PM,34.704,9.296
2835,05/30/19 02:22:58 PM,36.633,8.628
2836,05/30/19 02:52:58 PM,36.471,8.255
2837,05/30/19 03:22:58 PM,34.863,8.204
2838,05/30/19 03:52:58 PM,33.105,8.731
2839,05/30/19 04:22:58 PM,31.842,10.140
2840,05/30/19 04:52:58 PM,30.849,10.248
2841,05/30/19 05:22:58 PM,31.001,10.542
2842,05/30/19 05:52:58 PM,27.628,13.840
2843,05/30/19 06:22:58 PM,25.453,15.716
2844,05/30/19 06:52:58 PM,21.390,16.836
2845,05/30/19 07:22:58 PM,19.294,19.959
2846,05/30/19 07:52:58 PM,17.391,24.721
2847,05/30/19 08:22:58 PM,17.034,24.965
2848,05/30/19 08:52:58 PM,14.146,34.228
2849,05/30/19 09:22:58 PM,12.751,36.767
2850,05/30/19 09:52:58 PM,10.736,40.964
2851,05/30/19 10:22:58 PM,9.188,42.382
2852,05/30/19 10:52:58 PM,9.731,42.664
2853,05/30/19 11:22:58 PM,7.619,47.581
2854,05/30/19 11:52:58 PM,7.670,45.753
2855,05/31/19 12:22:58 AM,7.268,46.742
2856,05/31/19 12:52:58 AM,5.642,49.105
2857,05/31/19 01:22:58 AM,5.745,49.149
2858,05/31/19 01:52:58 AM,4.895,50.922
2859,05/31/19 02:22:58 AM,4.610,51.805
2860,05/31/19 02:52:58 AM,4.194,50.972
2861,05/31/19 03:22:58 AM,3.827,52.641
2862,05/31/19 03:52:58 AM,3.564,51.388
2863,05/31/19 04:22:58 AM,2.557,54.862
2864,05/31/19 04:52:58 AM,2.637,53.086
2865,05/31/19 05:22:58 AM,2.370,52.369
2866,05/31/19 05:52:58 AM,1.643,54.022
2867,05/31/19 06:22:58 AM,1.371,53.631
2868,05/31/19 06:52:58 AM,1.153,54.124
2869,05/31/19 07:22:58 AM,0.522,55.480
2870,05/31/19 07:52:58 AM,1.017,55.063
2871,05/31/19 08:22:58 AM,0.797,54.477
2872,05/31/19 08:52:58 AM,8.394,38.188
2873,05/31/19 09:22:58 AM,15.151,27.094
2874,05/31/19 09:52:58 AM,22.609,18.983
2875,05/31/19 10:22:58 AM,23.809,17.731
2876,05/31/19 10:52:58 AM,26.965,15.297
2877,05/31/19 11:22:58 AM,28.493,13.594
2878,05/31/19 11:52:58 AM,28.766,12.393
2879,05/31/19 12:22:58 PM,34.677,9.587
2880,05/31/19 12:52:58 PM,34.572,9.109
2881,05/31/19 01:22:58 PM,36.227,7.843
2882,05/31/19 01:52:58 PM,35.529,7.785
2883,05/31/19 02:22:58 PM,34.308,8.698
2884,05/31/19 02:52:58 PM,35.049,8.210
2885,05/31/19 03:22:58 PM,31.281,9.685
2886,05/31/19 03:52:58 PM,31.510,9.766
2887,05/31/19 04:22:58 PM,31.765,9.267
2888,05/31/19 04:52:58 PM,30.394,10.015
2889,05/31/19 05:22:58 PM,28.394,12.592
2890,05/31/19 05:52:58 PM,26.818,13.874
2891,05/31/19 06:22:58 PM,25.574,15.441
2892,05/31/19 06:52:58 PM,19.674,30.654
2893,05/31/19 07:22:58 PM,17.772,34.705
2894,05/31/19 07:52:58 PM,16.415,38.818
2895,05/31/19 08:22:58 PM,14.098,46.440
2896,05/31/19 08:52:58 PM,11.613,57.588
2897,05/31/19 09:22:58 PM,10.296,62.792
2898,05/31/19 09:52:58 PM,9.756,68.050
2899,05/31/19 10:22:58 PM,8.070,72.924
2900,05/31/19 10:52:58 PM,8.020,75.755
2901,05/31/19 11:22:58 PM,6.230,76.632
2902,05/31/19 11:52:58 PM,6.000,75.060
2903,06/01/19 12:22:58 AM,5.024,79.169
2904,06/01/19 12:52:58 AM,4.869,77.501
2905,06/01/19 01:22:58 AM,4.298,80.760
2906,06/01/19 01:52:58 AM,3.512,82.393
2907,06/01/19 02:22:58 AM,3.485,83.924
2908,06/01/19 02:52:58 AM,2.903,83.060
2909,06/01/19 03:22:58 AM,2.209,85.961
2910,06/01/19 03:52:58 AM,2.664,84.299
2911,06/01/19 04:22:58 AM,2.370,81.946
2912,06/01/19 04:52:58 AM,1.235,83.444
2913,06/01/19 05:22:58 AM,1.262,83.347
2914,06/01/19 05:52:58 AM,0.852,83.353
2915,06/01/19 06:22:58 AM,0.467,84.620
2916,06/01/19 06:52:58 AM,-0.032,83.836
2917,06/01/19 07:22:58 AM,-0.760,85.567
2918,06/01/19 07:52:58 AM,-0.116,83.560
2919,06/01/19 08:22:58 AM,-0.507,83.416
2920,06/01/19 08:52:58 AM,9.361,61.497
2921,06/01/19 09:22:58 AM,15.247,44.418
2922,06/01/19 09:52:58 AM,19.199,30.913
2923,06/01/19 10:22:58 AM,23.954,24.028
2924,06/01/19 10:52:58 AM,27.038,19.657
2925,06/01/19 11:22:58 AM,27.456,17.507
2926,06/01/19 11:52:58 AM,31.535,14.303
2927,06/01/19 12:22:58 PM,30.748,12.763
2928,06/01/19 12:52:58 PM,33.783,10.573
2929,06/01/19 01:22:58 PM,32.794,10.029
2930,06/01/19 01:52:58 PM,34.889,9.448
2931,06/01/19 02:22:58 PM,32.536,10.165
2932,06/01/19 02:52:58 PM,29.840,11.900
2933,06/01/19 03:22:58 PM,29.265,12.986
2934,06/01/19 03:52:58 PM,30.646,12.256
2935,06/01/19 04:22:58 PM,29.690,13.076
2936,06/01/19 04:52:58 PM,31.001,12.558
2937,06/01/19 05:22:58 PM,28.742,13.178
2938,06/01/19 05:52:58 PM,25.914,15.281
2939,06/01/19 06:22:58 PM,23.809,17.068
2940,06/01/19 06:52:58 PM,18.699,30.405
2941,06/01/19 07:22:58 PM,16.129,37.660
2942,06/01/19 07:52:58 PM,13.786,55.428
2943,06/01/19 08:22:58 PM,13.281,54.869
2944,06/01/19 08:52:58 PM,11.637,58.306
2945,06/01/19 09:22:58 PM,10.394,62.138
2946,06/01/19 09:52:58 PM,9.139,68.985
2947,06/01/19 10:22:58 PM,9.361,74.876
2948,06/01/19 10:52:58 PM,8.095,76.591
2949,06/01/19 11:22:58 PM,7.393,78.938
2950,06/01/19 11:52:58 PM,7.393,80.578
2951,06/02/19 12:22:58 AM,5.975,79.566
2952,06/02/19 12:52:58 AM,4.662,83.994
2953,06/02/19 01:22:58 AM,4.037,85.557
2954,06/02/19 01:52:58 AM,5.488,87.405
2955,06/02/19 02:22:58 AM,4.973,82.653
2956,06/02/19 02:52:58 AM,4.089,85.052
2957,06/02/19 03:22:58 AM,2.396,86.951
2958,06/02/19 03:52:58 AM,3.380,86.682
2959,06/02/19 04:22:58 AM,1.344,87.047
2960,06/02/19 04:52:58 AM,2.744,84.163
2961,06/02/19 05:22:58 AM,4.324,71.128
2962,06/02/19 05:52:58 AM,2.370,78.477
2963,06/02/19 06:22:58 AM,2.637,75.277
2964,06/02/19 06:52:58 AM,2.584,69.905
2965,06/02/19 07:22:58 AM,0.522,73.437
2966,06/02/19 07:52:58 AM,0.467,75.141
2967,06/02/19 08:22:58 AM,2.717,66.603
2968,06/02/19 08:52:58 AM,8.519,52.486
2969,06/02/19 09:22:58 AM,15.700,34.279
2970,06/02/19 09:52:58 AM,19.627,23.119
2971,06/02/19 10:22:58 AM,25.501,17.263
2972,06/02/19 10:52:58 AM,28.072,13.148
2973,06/02/19 11:22:58 AM,29.790,10.713
2974,06/02/19 11:52:58 AM,29.290,9.326
2975,06/02/19 12:22:58 PM,32.536,7.656
2976,06/02/19 12:52:58 PM,37.151,5.397
2977,06/02/19 01:22:58 PM,37.480,4.738
2978,06/02/19 01:52:58 PM,36.606,4.494
2979,06/02/19 02:22:58 PM,35.502,4.024
2980,06/02/19 02:52:58 PM,37.398,2.950
2981,06/02/19 03:22:58 PM,38.504,2.973
2982,06/02/19 03:52:58 PM,38.421,2.597
2983,06/02/19 04:22:58 PM,37.453,2.466
2984,06/02/19 04:52:58 PM,34.757,5.114
2985,06/02/19 05:22:58 PM,32.820,6.825
2986,06/02/19 05:52:58 PM,32.407,6.008
2987,06/02/19 06:22:58 PM,28.816,7.215
2988,06/02/19 06:52:58 PM,23.232,12.727
2989,06/02/19 07:22:58 PM,20.007,14.403
2990,06/02/19 07:52:58 PM,19.960,16.311
2991,06/02/19 08:22:58 PM,16.773,20.556
2992,06/02/19 08:52:58 PM,12.340,28.062
2993,06/02/19 09:22:58 PM,12.485,28.796
2994,06/02/19 09:52:58 PM,13.666,26.747
2995,06/02/19 10:22:58 PM,14.074,26.281
2996,06/02/19 10:52:58 PM,12.896,25.827
2997,06/02/19 11:22:58 PM,11.662,26.823
2998,06/02/19 11:52:58 PM,8.295,30.846
2999,06/03/19 12:22:58 AM,6.509,32.864
3000,06/03/19 12:52:58 AM,6.864,34.075
3001,06/03/19 01:22:58 AM,5.642,34.590
3002,06/03/19 01:52:58 AM,5.616,34.620
3003,06/03/19 02:22:58 AM,12.122,12.112
3004,06/03/19 02:52:58 AM,9.706,12.794
3005,06/03/19 03:22:58 AM,12.268,10.050
3006,06/03/19 03:52:58 AM,11.637,11.267
3007,06/03/19 04:22:58 AM,7.945,14.917
3008,06/03/19 04:52:58 AM,6.839,14.862
3009,06/03/19 05:22:58 AM,9.163,12.940
3010,06/03/19 05:52:58 AM,4.688,16.925
3011,06/03/19 06:22:58 AM,4.246,18.526
3012,06/03/19 06:52:58 AM,5.642,15.640
3013,06/03/19 07:22:58 AM,4.350,16.940
3014,06/03/19 07:52:58 AM,2.584,18.494
3015,06/03/19 08:22:58 AM,2.610,18.496
3016,06/03/19 08:52:58 AM,10.418,13.747
3017,06/03/19 09:22:58 AM,17.415,9.895
3018,06/03/19 09:52:58 AM,22.321,7.519
3019,06/03/19 10:22:58 AM,26.231,5.623
3020,06/03/19 10:52:58 AM,29.840,4.626
3021,06/03/19 11:22:58 AM,33.261,3.456
3022,06/03/19 11:52:58 AM,31.357,3.562
3023,06/03/19 12:22:58 PM,34.150,2.884
3024,06/03/19 12:52:58 PM,37.206,2.275
3025,06/03/19 01:22:58 PM,40.114,1.804
3026,06/03/19 01:52:58 PM,42.833,1.323
3027,06/03/19 02:22:58 PM,43.829,1.036
3028,06/03/19 02:52:58 PM,41.883,1.080
3029,06/03/19 03:22:58 PM,43.525,1.000
3030,06/03/19 03:52:58 PM,43.163,1.000
3031,06/03/19 04:22:58 PM,43.616,1.000
3032,06/03/19 04:52:58 PM,39.686,1.000
3033,06/03/19 05:22:58 PM,36.742,2.639
3034,06/03/19 05:52:58 PM,34.810,4.156
3035,06/03/19 06:22:58 PM,31.970,6.946
3036,06/03/19 06:52:58 PM,24.508,12.322
3037,06/03/19 07:22:58 PM,21.223,18.904
3038,06/03/19 07:52:58 PM,16.749,24.070
3039,06/03/19 08:22:58 PM,15.533,28.650
3040,06/03/19 08:52:58 PM,13.618,32.815
3041,06/03/19 09:22:58 PM,16.558,30.817
3042,06/03/19 09:52:58 PM,14.266,34.175
3043,06/03/19 10:22:58 PM,13.546,33.133
3044,06/03/19 10:52:58 PM,10.345,36.553
3045,06/03/19 11:22:58 PM,9.608,37.526
3046,06/03/19 11:52:58 PM,7.820,39.571
3047,06/04/19 12:22:58 AM,6.153,41.439
3048,06/04/19 12:52:58 AM,10.369,34.125
3049,06/04/19 01:22:58 AM,7.419,36.255
3050,06/04/19 01:52:58 AM,7.695,35.586
3051,06/04/19 02:22:58 AM,6.661,36.051
3052,06/04/19 02:52:58 AM,7.116,33.750
3053,06/04/19 03:22:58 AM,3.880,40.065
3054,06/04/19 03:52:58 AM,4.115,38.448
3055,06/04/19 04:22:58 AM,4.089,36.166
3056,06/04/19 04:52:58 AM,7.770,21.989
3057,06/04/19 05:22:58 AM,4.246,28.888
3058,06/04/19 05:52:58 AM,7.920,18.174
3059,06/04/19 06:22:58 AM,5.334,19.551
3060,06/04/19 06:52:58 AM,6.712,17.337
3061,06/04/19 07:22:58 AM,4.662,19.213
3062,06/04/19 07:52:58 AM,5.668,17.079
3063,06/04/19 08:22:58 AM,4.947,17.072
3064,06/04/19 08:52:58 AM,14.768,10.978
3065,06/04/19 09:22:58 AM,19.841,10.055
3066,06/04/19 09:52:58 AM,20.365,7.812
3067,06/04/19 10:22:58 AM,24.026,6.856
3068,06/04/19 10:52:58 AM,30.243,5.001
3069,06/04/19 11:22:58 AM,35.850,3.438
3070,06/04/19 11:52:58 AM,38.700,2.603
3071,06/04/19 12:22:58 PM,36.606,2.375
3072,06/04/19 12:52:58 PM,39.036,1.860
3073,06/04/19 01:22:58 PM,41.795,1.457
3074,06/04/19 01:52:58 PM,43.525,1.183
3075,06/04/19 02:22:58 PM,43.133,1.101
3076,06/04/19 02:52:58 PM,41.094,1.445
3077,06/04/19 03:22:58 PM,40.516,2.187
3078,06/04/19 03:52:58 PM,38.309,4.013
3079,06/04/19 04:22:58 PM,36.525,7.742
3080,06/04/19 04:52:58 PM,34.730,11.045
3081,06/04/19 05:22:58 PM,29.640,18.894
3082,06/04/19 05:52:58 PM,27.235,22.662
3083,06/04/19 06:22:58 PM,24.750,25.864
3084,06/04/19 06:52:58 PM,20.055,31.618
3085,06/04/19 07:22:58 PM,16.558,42.259
3086,06/04/19 07:52:58 PM,15.461,44.822
3087,06/04/19 08:22:58 PM,12.992,52.063
3088,06/04/19 08:52:58 PM,12.098,59.952
3089,06/04/19 09:22:58 PM,11.175,60.980
3090,06/04/19 09:52:58 PM,8.866,66.575
3091,06/04/19 10:22:58 PM,8.419,69.976
3092,06/04/19 10:52:58 PM,7.619,71.305
3093,06/04/19 11:22:58 PM,6.484,72.440
3094,06/04/19 11:52:58 PM,6.051,74.552
3095,06/05/19 12:22:58 AM,5.796,76.269
3096,06/05/19 12:52:58 AM,6.179,73.564
3097,06/05/19 01:22:58 AM,4.869,73.489
3098,06/05/19 01:52:58 AM,4.063,75.929
3099,06/05/19 02:22:58 AM,3.142,74.141
3100,06/05/19 02:52:58 AM,3.459,77.224
3101,06/05/19 03:22:58 AM,2.530,72.604
3102,06/05/19 03:52:58 AM,3.327,77.356
3103,06/05/19 04:22:58 AM,5.847,71.041
3104,06/05/19 04:52:58 AM,3.089,72.881
3105,06/05/19 05:22:58 AM,3.617,71.620
3106,06/05/19 05:52:58 AM,2.450,74.268
3107,06/05/19 06:22:58 AM,2.209,72.756
3108,06/05/19 06:52:58 AM,1.534,73.835
3109,06/05/19 07:22:58 AM,0.577,75.378
3110,06/05/19 07:52:58 AM,-0.143,76.710
3111,06/05/19 08:22:58 AM,-0.032,75.992
3112,06/05/19 08:52:58 AM,8.990,54.532
3113,06/05/19 09:22:58 AM,13.690,43.256
3114,06/05/19 09:52:58 AM,19.365,29.762
3115,06/05/19 10:22:58 AM,24.726,18.478
3116,06/05/19 10:52:58 AM,30.394,12.891
3117,06/05/19 11:22:58 AM,31.919,9.490
3118,06/05/19 11:52:58 AM,34.519,6.874
3119,06/05/19 12:22:58 PM,37.508,5.184
3120,06/05/19 12:52:58 PM,38.143,3.861
3121,06/05/19 01:22:58 PM,39.065,2.984
3122,06/05/19 01:52:58 PM,40.949,2.572
3123,06/05/19 02:22:58 PM,42.031,2.140
3124,06/05/19 02:52:58 PM,36.173,4.706
3125,06/05/19 03:22:58 PM,34.651,7.098
3126,06/05/19 03:52:58 PM,36.065,8.096
3127,06/05/19 04:22:58 PM,31.433,14.513
3128,06/05/19 04:52:58 PM,30.419,16.388
3129,06/05/19 05:22:58 PM,27.677,21.161
3130,06/05/19 05:52:58 PM,25.671,23.354
3131,06/05/19 06:22:58 PM,24.388,24.743
3132,06/05/19 06:52:58 PM,18.247,34.488
3133,06/05/19 07:22:58 PM,15.318,38.637
3134,06/05/19 07:52:58 PM,13.666,44.635
3135,06/05/19 08:22:58 PM,13.209,47.260
3136,06/05/19 08:52:58 PM,12.437,50.763
3137,06/05/19 09:22:58 PM,11.565,50.979
3138,06/05/19 09:52:58 PM,9.139,55.955
3139,06/05/19 10:22:58 PM,8.270,59.155
3140,06/05/19 10:52:58 PM,7.469,61.470
3141,06/05/19 11:22:58 PM,7.015,64.586
3142,06/05/19 11:52:58 PM,6.179,62.203
3143,06/06/19 12:22:58 AM,5.076,67.181
3144,06/06/19 12:52:58 AM,4.714,64.206
3145,06/06/19 01:22:58 AM,4.141,63.053
3146,06/06/19 01:52:58 AM,4.194,65.668
3147,06/06/19 02:22:58 AM,2.877,67.608
3148,06/06/19 02:52:58 AM,2.236,71.208
3149,06/06/19 03:22:58 AM,2.503,70.494
3150,06/06/19 03:52:58 AM,4.063,66.572
3151,06/06/19 04:22:58 AM,3.195,65.205
3152,06/06/19 04:52:58 AM,1.235,68.074
3153,06/06/19 05:22:58 AM,0.467,72.077
3154,06/06/19 05:52:58 AM,1.126,68.852
3155,06/06/19 06:22:58 AM,1.913,68.562
3156,06/06/19 06:52:58 AM,2.074,63.934
3157,06/06/19 07:22:58 AM,0.632,67.490
3158,06/06/19 07:52:58 AM,0.163,65.213
3159,06/06/19 08:22:58 AM,-0.986,69.970
3160,06/06/19 08:52:58 AM,6.889,51.952
3161,06/06/19 09:22:58 AM,10.051,40.446
3162,06/06/19 09:52:58 AM,13.377,32.142
3163,06/06/19 10:22:58 AM,19.841,23.201
3164,06/06/19 10:52:58 AM,20.150,21.723
3165,06/06/19 11:22:58 AM,24.532,17.770
3166,06/06/19 11:52:58 AM,25.501,16.982
3167,06/06/19 12:22:58 PM,27.850,13.850
3168,06/06/19 12:52:58 PM,29.090,13.549
3169,06/06/19 01:22:58 PM,30.041,11.908
3170,06/06/19 01:52:58 PM,29.765,14.150
3171,06/06/19 02:22:58 PM,31.357,14.938
3172,06/06/19 02:52:58 PM,30.142,15.913
3173,06/06/19 03:22:58 PM,29.490,18.039
3174,06/06/19 03:52:58 PM,28.916,19.766
3175,06/06/19 04:22:58 PM,26.646,23.938
3176,06/06/19 04:52:58 PM,27.136,22.968
3177,06/06/19 05:22:58 PM,25.453,25.984
3178,06/06/19 05:52:58 PM,23.954,28.524
3179,06/06/19 06:22:58 PM,20.555,33.221
3180,06/06/19 06:52:58 PM,16.439,41.800
3181,06/06/19 07:22:58 PM,13.473,52.131
3182,06/06/19 07:52:58 PM,11.175,59.300
3183,06/06/19 08:22:58 PM,10.736,62.809
3184,06/06/19 08:52:58 PM,9.015,67.685
